YEAR,MONTH,DAY,DATE,LINE,BLOCK,PLOT,TREATMENT,EXCLUSION,ADDITION,TRANSECT,METER,SPECIES,STEMS,STEMS (HIGH),COVER,NOTES
2022,4,19,4/19/21,1,11,3,OS,OPEN,CAGED,WEST,3,POVERTY GRASS,1,,,
2022,4,19,4/19/21,1,11,3,OS,OPEN,CAGED,WEST,3,RUBUS,2,,,
2022,4,19,4/19/21,1,11,4,CS,CAGED,SCAT,CENTER,0,CUD,10,,,
2022,4,19,4/19/21,1,11,4,CS,CAGED,SCAT,CENTER,0,ASTER3,2,,,
2022,4,19,4/19/21,1,11,4,CS,CAGED,SCAT,CENTER,0,MEAT,2,,,
2022,4,19,4/19/21,1,11,4,CS,CAGED,SCAT,CENTER,0,PINE,2,,,
2022,4,19,4/19/21,1,11,4,CS,CAGED,SCAT,CENTER,0,POV,1,,,
2022,4,19,4/19/21,1,11,4,CS,CAGED,SCAT,NORTH,1,CUD,1,,,
2022,4,19,4/19/21,1,11,4,CS,CAGED,SCAT,NORTH,1,ASTER3,5,,,
2022,4,19,4/19/21,1,11,4,CS,CAGED,SCAT,NORTH,1,PINE,1,,,
2022,4,19,4/19/21,1,11,4,CS,CAGED,SCAT,NORTH,1,PIGR,1,,,
2022,4,19,4/19/21,1,11,4,CS,CAGED,SCAT,NORTH,1,DICH,7,,,
2022,4,19,4/19/21,1,11,4,CS,CAGED,SCAT,NORTH,1,RUST,2,,,
2022,4,19,4/19/21,1,11,4,CS,CAGED,SCAT,NORTH,2,MEAT,1,,,
2022,4,19,4/19/21,1,11,4,CS,CAGED,SCAT,NORTH,2,RUBUS,3,,,
2022,4,19,4/19/21,1,11,4,CS,CAGED,SCAT,NORTH,2,PIGR,4,,,
2022,4,19,4/19/21,1,11,4,CS,CAGED,SCAT,NORTH,2,DICH,3,,,
2022,4,19,4/19/21,1,11,4,CS,CAGED,SCAT,NORTH,2,CLRA,25%,,,
2022,4,19,4/19/21,1,11,4,CS,CAGED,SCAT,NORTH,3,MEAT,4,,,
2022,4,19,4/19/21,1,11,4,CS,CAGED,SCAT,NORTH,3,RUBUS,2,,,
2022,4,19,4/19/21,1,11,4,CS,CAGED,SCAT,NORTH,3,DICH,3,,,
2022,4,19,4/19/21,1,11,4,CS,CAGED,SCAT,NORTH,3,RUMEX,1,,,
2022,4,19,4/19/21,1,11,4,CS,CAGED,SCAT,EAST,1,MEAT,1,,,
2022,4,19,4/19/21,1,11,4,CS,CAGED,SCAT,EAST,1,PINE,1,,,
2022,4,19,4/19/21,1,11,4,CS,CAGED,SCAT,EAST,1,PIGR,2,,,
2022,4,19,4/19/21,1,11,4,CS,CAGED,SCAT,EAST,1,DICH,2,,,
2022,4,19,4/19/21,1,11,4,CS,CAGED,SCAT,EAST,1,CLRA,55%,,,
2022,4,19,4/19/21,1,11,4,CS,CAGED,SCAT,EAST,1,POV,2,,,
2022,4,19,4/19/21,1,11,4,CS,CAGED,SCAT,EAST,1,SEDGE,2,,,*collected
2022,4,19,4/19/21,1,11,4,CS,CAGED,SCAT,EAST,2,ASTER3,6,,,
2022,4,19,4/19/21,1,11,4,CS,CAGED,SCAT,EAST,2,RUBUS,2,,,
2022,4,19,4/19/21,1,11,4,CS,CAGED,SCAT,EAST,2,PIGR,2,,,
2022,4,19,4/19/21,1,11,4,CS,CAGED,SCAT,EAST,2,SISY,1,,,
2022,4,19,4/19/21,1,11,4,CS,CAGED,SCAT,EAST,3,ASTER3,3,,,
2022,4,19,4/19/21,1,11,4,CS,CAGED,SCAT,EAST,3,PIGR,4,,,
2022,4,19,4/19/21,1,11,4,CS,CAGED,SCAT,SOUTH,1,CUD,2,,,
2022,4,19,4/19/21,1,11,4,CS,CAGED,SCAT,SOUTH,1,ASTER3,4,,,
2022,4,19,4/19/21,1,11,4,CS,CAGED,SCAT,SOUTH,1,RUBUS,3,,,
2022,4,19,4/19/21,1,11,4,CS,CAGED,SCAT,SOUTH,1,PINE,1,,,
2022,4,19,4/19/21,1,11,4,CS,CAGED,SCAT,SOUTH,1,RUST,1,,,
2022,4,19,4/19/21,1,11,4,CS,CAGED,SCAT,SOUTH,2,ASTER3,4,,,
2022,4,19,4/19/21,1,11,4,CS,CAGED,SCAT,SOUTH,2,DICH,4,,,
2022,4,19,4/19/21,1,11,4,CS,CAGED,SCAT,SOUTH,2,CLRA,75%,,,
2022,4,19,4/19/21,1,11,4,CS,CAGED,SCAT,SOUTH,2,RUST,1,,,
2022,4,19,4/19/21,1,11,4,CS,CAGED,SCAT,SOUTH,2,PASP,1,,,
2022,4,19,4/19/21,1,11,4,CS,CAGED,SCAT,SOUTH,2,CLRA,25%,,,
2022,4,19,4/19/21,1,11,4,CS,CAGED,SCAT,SOUTH,3,ASTER3,4,,,
2022,4,19,4/19/21,1,11,4,CS,CAGED,SCAT,SOUTH,3,PIGR,5,,,
2022,4,19,4/19/21,1,11,4,CS,CAGED,SCAT,SOUTH,3,DICH,3,,,
2022,4,19,4/19/21,1,11,4,CS,CAGED,SCAT,SOUTH,3,RUST,1,,,
2022,4,19,4/19/21,1,11,4,CS,CAGED,SCAT,WEST,1,RUBUS,1,,,
2022,4,19,4/19/21,1,11,4,CS,CAGED,SCAT,WEST,1,DICH,6,,,
2022,4,19,4/19/21,1,11,4,CS,CAGED,SCAT,WEST,1,CLRA,50%,,,
2022,4,19,4/19/21,1,11,4,CS,CAGED,SCAT,WEST,2,PINE,1,,,
2022,4,19,4/19/21,1,11,4,CS,CAGED,SCAT,WEST,2,DICH,10,,,
2022,4,19,4/19/21,1,11,4,CS,CAGED,SCAT,WEST,2,CLRA,45%,,,
2022,4,19,4/19/21,1,11,4,CS,CAGED,SCAT,WEST,3,ASTER3,1,,,
2022,4,19,4/19/21,1,11,4,CS,CAGED,SCAT,WEST,3,DES,1,,,
2022,4,19,4/19/21,1,11,4,CS,CAGED,SCAT,WEST,3,RUBUS,2,,,
2022,4,19,4/19/21,1,11,4,CS,CAGED,SCAT,WEST,3,DICH,7,,,
2022,4,19,4/19/21,1,11,4,CS,CAGED,SCAT,WEST,3,RUST,1,,,
2022,4,19,4/19/21,1,11,4,CS,CAGED,SCAT,WEST,3,SEDGE,2,,,
2022,4,19,4/19/21,1,11,4,CS,CAGED,SCAT,WEST,3,AMBROSIA,3,,,
2022,4,19,4/19/21,1,11,5,OC,OPEN,CAGED,CENTER,0,DICH,15,,,
2022,4,19,4/19/21,1,11,5,OC,OPEN,CAGED,CENTER,0,4EYE,2,,,
2022,4,19,4/19/21,1,11,5,OC,OPEN,CAGED,NORTH,1,DICH,9,,,
2022,4,19,4/19/21,1,11,5,OC,OPEN,CAGED,NORTH,1,RUBUS,2,,,
2022,4,19,4/19/21,1,11,5,OC,OPEN,CAGED,NORTH,1,4EYE,2,,,
2022,4,19,4/19/21,1,11,5,OC,OPEN,CAGED,NORTH,1,SEDGE,2,,,
2022,4,19,4/19/21,1,11,5,OC,OPEN,CAGED,NORTH,1,MOSS,40%,,,
2022,4,19,4/19/21,1,11,5,OC,OPEN,CAGED,NORTH,2,DICH,15,,,
2022,4,19,4/19/21,1,11,5,OC,OPEN,CAGED,NORTH,2,MEAT,2,,,
2022,4,19,4/19/21,1,11,5,OC,OPEN,CAGED,NORTH,2,CLRA,10%,,,
2022,4,19,4/19/21,1,11,5,OC,OPEN,CAGED,NORTH,3,RUBUS,2,,,
2022,4,19,4/19/21,1,11,5,OC,OPEN,CAGED,NORTH,3,CROTON,1,,,
2022,4,19,4/19/21,1,11,5,OC,OPEN,CAGED,NORTH,3,RUST,1,,,
2022,4,19,4/19/21,1,11,5,OC,OPEN,CAGED,NORTH,3,MOSS,5%,,,
2022,4,19,4/19/21,1,11,5,OC,OPEN,CAGED,NORTH,3,MEAT,2,,,
2022,4,19,4/19/21,1,11,5,OC,OPEN,CAGED,NORTH,3,CLRA,10%,,,
2022,4,19,4/19/21,1,11,5,OC,OPEN,CAGED,NORTH,3,ERIG,2,,,
2022,4,19,4/19/21,1,11,5,OC,OPEN,CAGED,NORTH,3,ANDRO,1,,,
2022,4,19,4/19/21,1,11,5,OC,OPEN,CAGED,EAST,1,DICH,9,,,
2022,4,19,4/19/21,1,11,5,OC,OPEN,CAGED,EAST,1,MOSS,5%,,,
2022,4,19,4/19/21,1,11,5,OC,OPEN,CAGED,EAST,1,CLRA,15%,,,
2022,4,19,4/19/21,1,11,5,OC,OPEN,CAGED,EAST,2,CLRA,20%,,,
2022,4,19,4/19/21,1,11,5,OC,OPEN,CAGED,EAST,2,JESS,3,,,
2022,4,19,4/19/21,1,11,5,OC,OPEN,CAGED,EAST,2,ASTER3,1,,,
2022,4,19,4/19/21,1,11,5,OC,OPEN,CAGED,EAST,2,AMBROSIA,1,,,
2022,4,19,4/19/21,1,11,5,OC,OPEN,CAGED,EAST,3,JESS,3,,,
2022,4,19,4/19/21,1,11,5,OC,OPEN,CAGED,EAST,3,QUFA,2,,,
2022,4,19,4/19/21,1,11,5,OC,OPEN,CAGED,SOUTH,1,DICH,9,,,
2022,4,19,4/19/21,1,11,5,OC,OPEN,CAGED,SOUTH,1,CLRA,15%,,,
2022,4,19,4/19/21,1,11,5,OC,OPEN,CAGED,SOUTH,1,WHORL,2,,,
2022,4,19,4/19/21,1,11,5,OC,OPEN,CAGED,SOUTH,2,DICH,3,,,
2022,4,19,4/19/21,1,11,5,OC,OPEN,CAGED,SOUTH,2,ANDRO,1,,,
2022,4,19,4/19/21,1,11,5,OC,OPEN,CAGED,SOUTH,2,ASTER3,5,,,
2022,4,19,4/19/21,1,11,5,OC,OPEN,CAGED,SOUTH,2,WHORL,5,,,
2022,4,19,4/19/21,1,11,5,OC,OPEN,CAGED,SOUTH,3,CROTON,5,,,
2022,4,19,4/19/21,1,11,5,OC,OPEN,CAGED,SOUTH,3,CLRA,1%,,,
2022,4,19,4/19/21,1,11,5,OC,OPEN,CAGED,SOUTH,3,ANDRO,1,,,
2022,4,19,4/19/21,1,11,5,OC,OPEN,CAGED,SOUTH,3,ASTER3,3,,,
2022,4,19,4/19/21,1,11,5,OC,OPEN,CAGED,WEST,1,DICH,9,,,
2022,4,19,4/19/21,1,11,5,OC,OPEN,CAGED,WEST,1,RUBUS,1,,,
2022,4,19,4/19/21,1,11,5,OC,OPEN,CAGED,WEST,1,SEDGE,5,,,
2022,4,19,4/19/21,1,11,5,OC,OPEN,CAGED,WEST,1,WHORL,5,,,
2022,4,19,4/19/21,1,11,5,OC,OPEN,CAGED,WEST,1,SISY,3,,,
2022,4,19,4/19/21,1,11,5,OC,OPEN,CAGED,WEST,2,DICH,7,,,
2022,4,19,4/19/21,1,11,5,OC,OPEN,CAGED,WEST,2,PINE,2,,,
2022,4,19,4/19/21,1,11,5,OC,OPEN,CAGED,WEST,2,AMBROSIA,1,,,
2022,4,19,4/19/21,1,11,5,OC,OPEN,CAGED,WEST,2,SISY,2,,,
2022,4,19,4/19/21,1,11,5,OC,OPEN,CAGED,WEST,2,DEER,5,,,
2022,4,19,4/19/21,1,11,5,OC,OPEN,CAGED,WEST,3,DICH,7,,,
2022,4,19,4/19/21,1,11,5,OC,OPEN,CAGED,WEST,3,4EYE,1,,,
2022,4,19,4/19/21,1,11,5,OC,OPEN,CAGED,WEST,3,CLRA,15%,,,
2022,4,19,4/19/21,1,11,6,CC,CAGED,CARRION,CENTER,0,4EYE,6,,,
2022,4,19,4/19/21,1,11,6,CC,CAGED,CARRION,CENTER,0,CUD,1,,,
2022,4,19,4/19/21,1,11,6,CC,CAGED,CARRION,CENTER,0,ASTER3,5,,,
2022,4,19,4/19/21,1,11,6,CC,CAGED,CARRION,CENTER,0,DICH,2,,,
2022,4,19,4/19/21,1,11,6,CC,CAGED,CARRION,NORTH,1,ANDRO,2,,,
2022,4,19,4/19/21,1,11,6,CC,CAGED,CARRION,NORTH,1,ASTER3,1,,,
2022,4,19,4/19/21,1,11,6,CC,CAGED,CARRION,NORTH,1,DICH,4,,,
2022,4,19,4/19/21,1,11,6,CC,CAGED,CARRION,NORTH,1,MEAT,1,,,
2022,4,19,4/19/21,1,11,6,CC,CAGED,CARRION,NORTH,1,LES,1,,,
2022,4,19,4/19/21,1,11,6,CC,CAGED,CARRION,NORTH,2,ANDRO,2,,,
2022,4,19,4/19/21,1,11,6,CC,CAGED,CARRION,NORTH,2,DICH,3,,,
2022,4,19,4/19/21,1,11,6,CC,CAGED,CARRION,NORTH,2,ERIG,1,,,
2022,4,19,4/19/21,1,11,6,CC,CAGED,CARRION,NORTH,2,PINE,1,,,
2022,4,19,4/19/21,1,11,6,CC,CAGED,CARRION,NORTH,2,RUBUS,2,,,
2022,4,19,4/19/21,1,11,6,CC,CAGED,CARRION,NORTH,3,ANDRO,3,,,
2022,4,19,4/19/21,1,11,6,CC,CAGED,CARRION,NORTH,3,CLRA,5%,,,
2022,4,19,4/19/21,1,11,6,CC,CAGED,CARRION,EAST,1,ANDRO,2,,,
2022,4,19,4/19/21,1,11,6,CC,CAGED,CARRION,EAST,1,4EYE,2,,,
2022,4,19,4/19/21,1,11,6,CC,CAGED,CARRION,EAST,1,CUD,1,,,
2022,4,19,4/19/21,1,11,6,CC,CAGED,CARRION,EAST,1,ASTER3,1,,,
2022,4,19,4/19/21,1,11,6,CC,CAGED,CARRION,EAST,1,DICH,6,,,
2022,4,19,4/19/21,1,11,6,CC,CAGED,CARRION,EAST,2,ANDRO,3,,,
2022,4,19,4/19/21,1,11,6,CC,CAGED,CARRION,EAST,2,ASTER3,2,,,
2022,4,19,4/19/21,1,11,6,CC,CAGED,CARRION,EAST,2,DICH,6,,,
2022,4,19,4/19/21,1,11,6,CC,CAGED,CARRION,EAST,3,DICH,5,,,
2022,4,19,4/19/21,1,11,6,CC,CAGED,CARRION,EAST,3,MEAT,3,,,
2022,4,19,4/19/21,1,11,6,CC,CAGED,CARRION,EAST,3,PINE,1,,,
2022,4,19,4/19/21,1,11,6,CC,CAGED,CARRION,EAST,3,SEDGE,2,,,
2022,4,19,4/19/21,1,11,6,CC,CAGED,CARRION,SOUTH,1,ANDRO,1,,,
2022,4,19,4/19/21,1,11,6,CC,CAGED,CARRION,SOUTH,1,DICH,6,,,
2022,4,19,4/19/21,1,11,6,CC,CAGED,CARRION,SOUTH,1,RUST,1,,,
2022,4,19,4/19/21,1,11,6,CC,CAGED,CARRION,SOUTH,2,ANDRO,1,,,
2022,4,19,4/19/21,1,11,6,CC,CAGED,CARRION,SOUTH,2,CUD,2,,,
2022,4,19,4/19/21,1,11,6,CC,CAGED,CARRION,SOUTH,2,ASTER3,1,,,
2022,4,19,4/19/21,1,11,6,CC,CAGED,CARRION,SOUTH,2,DICH,3,,,
2022,4,19,4/19/21,1,11,6,CC,CAGED,CARRION,SOUTH,2,DEER,3,,,
2022,4,19,4/19/21,1,11,6,CC,CAGED,CARRION,SOUTH,3,ANDRO,2,,,
2022,4,19,4/19/21,1,11,6,CC,CAGED,CARRION,SOUTH,3,DICH,7,,,
2022,4,19,4/19/21,1,11,6,CC,CAGED,CARRION,SOUTH,3,PINE,1,,,
2022,4,19,4/19/21,1,11,6,CC,CAGED,CARRION,SOUTH,3,DEER,2,,,
2022,4,19,4/19/21,1,11,6,CC,CAGED,CARRION,WEST,1,DICH,4,,,
2022,4,19,4/19/21,1,11,6,CC,CAGED,CARRION,WEST,1,MEAT,1,,,
2022,4,19,4/19/21,1,11,6,CC,CAGED,CARRION,WEST,2,ANDRO,2,,,
2022,4,19,4/19/21,1,11,6,CC,CAGED,CARRION,WEST,2,RUBUS,2,,,
2022,4,19,4/19/21,1,11,6,CC,CAGED,CARRION,WEST,2,TORA,2,,,
2022,4,19,4/19/21,1,11,6,CC,CAGED,CARRION,WEST,3,SMBO,1,,,
2022,4,19,4/19/21,1,11,6,CC,CAGED,CARRION,WEST,3,ASTER3,3,,,
2022,4,19,4/19/21,1,11,6,CC,CAGED,CARRION,WEST,3,DEER,3,,,
2022,4,19,4/19/21,1,11,6,CC,CAGED,CARRION,WEST,3,TORA,1,,,
2022,4,19,4/19/21,1,11,REF,REF,REF,REF,CENTER,0,DICH,4,,,
2022,4,19,4/19/21,1,11,REF,REF,REF,REF,CENTER,0,CLRA,40%,,,
2022,4,19,4/19/21,1,11,REF,REF,REF,REF,CENTER,0,ATER3,3,,,
2022,4,19,4/19/21,1,11,REF,REF,REF,REF,CENTER,0,PINE,1,,,
2022,4,19,4/19/21,1,11,REF,REF,REF,REF,CENTER,0,4EYE,2,,,
2022,4,19,4/19/21,1,11,REF,REF,REF,REF,NORTH,1,DICH,6,,,
2022,4,19,4/19/21,1,11,REF,REF,REF,REF,NORTH,1,MEAT,2,,,
2022,4,19,4/19/21,1,11,REF,REF,REF,REF,NORTH,1,ERIG,1,,,
2022,4,19,4/19/21,1,11,REF,REF,REF,REF,NORTH,1,PIGR,1,,,
2022,4,19,4/19/21,1,11,REF,REF,REF,REF,NORTH,1,HAWTHORN,2,,,
2022,4,19,4/19/21,1,11,REF,REF,REF,REF,NORTH,2,DICH,1,,,
2022,4,19,4/19/21,1,11,REF,REF,REF,REF,NORTH,2,ASTER3,3,,,
2022,4,19,4/19/21,1,11,REF,REF,REF,REF,NORTH,2,DEER,4,,,
2022,4,19,4/19/21,1,11,REF,REF,REF,REF,NORTH,2,JESS,1,,,
2022,4,19,4/19/21,1,11,REF,REF,REF,REF,NORTH,3,DICH,5,,,
2022,4,19,4/19/21,1,11,REF,REF,REF,REF,NORTH,3,ASTER3,4,,,
2022,4,19,4/19/21,1,11,REF,REF,REF,REF,NORTH,3,DEER,2,,,
2022,4,19,4/19/21,1,11,REF,REF,REF,REF,NORTH,3,BUSH,4,,,
2022,4,19,4/19/21,1,11,REF,REF,REF,REF,EAST,1,DICH,11,,,
2022,4,19,4/19/21,1,11,REF,REF,REF,REF,EAST,1,CLRA,30%,,,
2022,4,19,4/19/21,1,11,REF,REF,REF,REF,EAST,1,4EYE,1,,,
2022,4,19,4/19/21,1,11,REF,REF,REF,REF,EAST,1,CUD,6,,,
2022,4,19,4/19/21,1,11,REF,REF,REF,REF,EAST,2,CLRA,30%,,,
2022,4,19,4/19/21,1,11,REF,REF,REF,REF,EAST,2,ASTER3,4,,,
2022,4,19,4/19/21,1,11,REF,REF,REF,REF,EAST,2,MEAT,4,,,
2022,4,19,4/19/21,1,11,REF,REF,REF,REF,EAST,2,PIGR,1,,,
2022,4,19,4/19/21,1,11,REF,REF,REF,REF,EAST,2,ANDRO,1,,,
2022,4,19,4/19/21,1,11,REF,REF,REF,REF,EAST,3,ASTER3,5,,,
2022,4,19,4/19/21,1,11,REF,REF,REF,REF,SOUTH,1,DICH,6,,,
2022,4,19,4/19/21,1,11,REF,REF,REF,REF,SOUTH,1,ASTER3,3,,,
2022,4,19,4/19/21,1,11,REF,REF,REF,REF,SOUTH,1,PINE,1,,,
2022,4,19,4/19/21,1,11,REF,REF,REF,REF,SOUTH,2,ASTER3,9,,,
2022,4,19,4/19/21,1,11,REF,REF,REF,REF,SOUTH,2,PINE,1,,,
2022,4,19,4/19/21,1,11,REF,REF,REF,REF,SOUTH,2,CUD,2,,,
2022,4,19,4/19/21,1,11,REF,REF,REF,REF,SOUTH,2,ANDRO,1,,,
2022,4,19,4/19/21,1,11,REF,REF,REF,REF,SOUTH,3,ASTER3,6,,,
2022,4,19,4/19/21,1,11,REF,REF,REF,REF,SOUTH,3,PINE,1,,,
2022,4,19,4/19/21,1,11,REF,REF,REF,REF,SOUTH,3,MEAT,2,,,
2022,4,19,4/19/21,1,11,REF,REF,REF,REF,SOUTH,3,ANDRO,2,,,
2022,4,19,4/19/21,1,11,REF,REF,REF,REF,SOUTH,3,CARA,1,,,
2022,4,19,4/19/21,1,11,REF,REF,REF,REF,WEST,1,DICH,9,,,
2022,4,19,4/19/21,1,11,REF,REF,REF,REF,WEST,1,ASTER3,1,,,
2022,4,19,4/19/21,1,11,REF,REF,REF,REF,WEST,1,ANDRO,1,,,
2022,4,19,4/19/21,1,11,REF,REF,REF,REF,WEST,1,RUST,1,,,
2022,4,19,4/19/21,1,11,REF,REF,REF,REF,WEST,2,ASTER3,5,,,
2022,4,19,4/19/21,1,11,REF,REF,REF,REF,WEST,2,SEDGE,1,,,
2022,4,19,4/19/21,1,11,REF,REF,REF,REF,WEST,2,PINE,2,,,
2022,4,19,4/19/21,1,11,REF,REF,REF,REF,WEST,2,WHORL,1,,,
2022,4,19,4/19/21,1,11,REF,REF,REF,REF,WEST,2,ERIG,1,,,
2022,4,19,4/19/21,1,11,REF,REF,REF,REF,WEST,3,DICH,10,,,
2022,4,19,4/19/21,1,11,REF,REF,REF,REF,WEST,3,MEAT,2,,,
2022,4,19,4/19/21,1,11,REF,REF,REF,REF,WEST,3,ERIG,2,,,
2022,4,19,4/19/21,1,11,REF,REF,REF,REF,WEST,3,ANDRO,2,,,
2022,4,19,4/19/21,1,11,REF,REF,REF,REF,WEST,3,SMBO,2,,,
2022,4,20,4/20/22,2,38,1,OP,OPEN,PROPAGULES,CENTER,0,GRASS,5,,,
2022,4,20,4/20/22,2,38,1,OP,OPEN,PROPAGULES,CENTER,0,CUD,9,,,
2022,4,20,4/20/22,2,38,1,OP,OPEN,PROPAGULES,CENTER,0,DICH,1,,,
2022,4,20,4/20/22,2,38,1,OP,OPEN,PROPAGULES,NORTH,1,CUD,9,,,
2022,4,20,4/20/22,2,38,1,OP,OPEN,PROPAGULES,NORTH,1,DICH,1,,,
2022,4,20,4/20/22,2,38,1,OP,OPEN,PROPAGULES,NORTH,2,CUD,3,,,
2022,4,20,4/20/22,2,38,1,OP,OPEN,PROPAGULES,NORTH,2,DICH,6,,,
2022,4,20,4/20/22,2,38,1,OP,OPEN,PROPAGULES,NORTH,3,GRASS,4,,,
2022,4,20,4/20/22,2,38,1,OP,OPEN,PROPAGULES,NORTH,3,DITE,7,,,
2022,4,20,4/20/22,2,38,1,OP,OPEN,PROPAGULES,EAST,1,GRASS,12,,,
2022,4,20,4/20/22,2,38,1,OP,OPEN,PROPAGULES,EAST,1,CUD,2,,,
2022,4,20,4/20/22,2,38,1,OP,OPEN,PROPAGULES,EAST,2,GRASS,8,,,
2022,4,20,4/20/22,2,38,1,OP,OPEN,PROPAGULES,EAST,2,RUBUS,1,,,
2022,4,20,4/20/22,2,38,1,OP,OPEN,PROPAGULES,EAST,3,CUD,5,,,
2022,4,20,4/20/22,2,38,1,OP,OPEN,PROPAGULES,EAST,3,VEAR,2,,,
2022,4,20,4/20/22,2,38,1,OP,OPEN,PROPAGULES,EAST,3,ASTER3,3,,,
2022,4,20,4/20/22,2,38,1,OP,OPEN,PROPAGULES,EAST,3,CORA,1,,,
2022,4,20,4/20/22,2,38,1,OP,OPEN,PROPAGULES,EAST,3,DES,1,,,
2022,4,20,4/20/22,2,38,1,OP,OPEN,PROPAGULES,EAST,3,ARISTIDA,2,,,
2022,4,20,4/20/22,2,38,1,OP,OPEN,PROPAGULES,SOUTH,1,GRASS,10,,,
2022,4,20,4/20/22,2,38,1,OP,OPEN,PROPAGULES,SOUTH,1,CUD,7,,,
2022,4,20,4/20/22,2,38,1,OP,OPEN,PROPAGULES,SOUTH,1,SKELE,4,,,
2022,4,20,4/20/22,2,38,1,OP,OPEN,PROPAGULES,SOUTH,1,GERONTUM,1,,,
2022,4,20,4/20/22,2,38,1,OP,OPEN,PROPAGULES,SOUTH,1,PEYE,1,,,
2022,4,20,4/20/22,2,38,1,OP,OPEN,PROPAGULES,SOUTH,2,GRASS,6,,,
2022,4,20,4/20/22,2,38,1,OP,OPEN,PROPAGULES,SOUTH,2,ANDRO,1,,,
2022,4,20,4/20/22,2,38,1,OP,OPEN,PROPAGULES,SOUTH,2,CUD,12,,,
2022,4,20,4/20/22,2,38,1,OP,OPEN,PROPAGULES,SOUTH,3,GRASS,4,,,
2022,4,20,4/20/22,2,38,1,OP,OPEN,PROPAGULES,SOUTH,3,ANDRO,1,,,
2022,4,20,4/20/22,2,38,1,OP,OPEN,PROPAGULES,SOUTH,3,CUD,14,,,
2022,4,20,4/20/22,2,38,1,OP,OPEN,PROPAGULES,WEST,1,GRASS,8,,,
2022,4,20,4/20/22,2,38,1,OP,OPEN,PROPAGULES,WEST,1,CUD,4,,,
2022,4,20,4/20/22,2,38,1,OP,OPEN,PROPAGULES,WEST,1,DES,1,,,*collected
2022,4,20,4/20/22,2,38,1,OP,OPEN,PROPAGULES,WEST,2,GRASS,7,,,
2022,4,20,4/20/22,2,38,1,OP,OPEN,PROPAGULES,WEST,2,ANDRO,1,,,
2022,4,20,4/20/22,2,38,1,OP,OPEN,PROPAGULES,WEST,2,CUD,3,,,
2022,4,20,4/20/22,2,38,1,OP,OPEN,PROPAGULES,WEST,2,SKELE,4,,,
2022,4,20,4/20/22,2,38,1,OP,OPEN,PROPAGULES,WEST,3,ANDRO,3,,,
2022,4,20,4/20/22,2,38,1,OP,OPEN,PROPAGULES,WEST,3,CUD,20,,,
2022,4,20,4/20/22,2,38,REF,REF,REF,REF,CENTER,0,GRASS,6,,,
2022,4,20,4/20/22,2,38,REF,REF,REF,REF,CENTER,0,CUD,12,,,
2022,4,20,4/20/22,2,38,REF,REF,REF,REF,CENTER,0,ERIG,2,,,
2022,4,20,4/20/22,2,38,REF,REF,REF,REF,CENTER,0,CLRA,1,,,
2022,4,20,4/20/22,2,38,REF,REF,REF,REF,SOUTH,1,GRASS,8,,,
2022,4,20,4/20/22,2,38,REF,REF,REF,REF,SOUTH,1,CUD,8,,,
2022,4,20,4/20/22,2,38,REF,REF,REF,REF,SOUTH,1,CLRA,1,,,
2022,4,20,4/20/22,2,38,REF,REF,REF,REF,SOUTH,2,GRASS,4,,,
2022,4,20,4/20/22,2,38,REF,REF,REF,REF,SOUTH,2,CUD,17,,,
2022,4,20,4/20/22,2,38,REF,REF,REF,REF,SOUTH,2,ERIG,2,,,
2022,4,20,4/20/22,2,38,REF,REF,REF,REF,SOUTH,3,GRASS,4,,,
2022,4,20,4/20/22,2,38,REF,REF,REF,REF,SOUTH,3,CUD,14,,,
2022,4,20,4/20/22,2,38,REF,REF,REF,REF,SOUTH,3,SKELE,3,,,
2022,4,20,4/20/22,2,38,REF,REF,REF,REF,EAST,1,GRASS,8,,,
2022,4,20,4/20/22,2,38,REF,REF,REF,REF,EAST,1,CUD,15,,,
2022,4,20,4/20/22,2,38,REF,REF,REF,REF,EAST,1,SAMSUEL,1,,,
2022,4,20,4/20/22,2,38,REF,REF,REF,REF,EAST,1,ANDRO,1,,,
2022,4,20,4/20/22,2,38,REF,REF,REF,REF,EAST,2,GRASS,5,,,
2022,4,20,4/20/22,2,38,REF,REF,REF,REF,EAST,2,CUD,6,,,
2022,4,20,4/20/22,2,38,REF,REF,REF,REF,EAST,3,GRASS,2,,,
2022,4,20,4/20/22,2,38,REF,REF,REF,REF,EAST,3,CUD,3,,,
2022,4,20,4/20/22,2,38,REF,REF,REF,REF,EAST,3,ANDRO,1,,,
2022,4,20,4/20/22,2,38,REF,REF,REF,REF,EAST,3,PIGR,4,,,
2022,4,20,4/20/22,2,38,REF,REF,REF,REF,NORTH,1,GRASS,1,,,
2022,4,20,4/20/22,2,38,REF,REF,REF,REF,NORTH,1,CUD,10,,,
2022,4,20,4/20/22,2,38,REF,REF,REF,REF,NORTH,1,ERIG,1,,,
2022,4,20,4/20/22,2,38,REF,REF,REF,REF,NORTH,1,ANDRO,1,,,
2022,4,20,4/20/22,2,38,REF,REF,REF,REF,NORTH,1,ASTER3,2,,,
2022,4,20,4/20/22,2,38,REF,REF,REF,REF,NORTH,2,GRASS,1,,,
2022,4,20,4/20/22,2,38,REF,REF,REF,REF,NORTH,2,CUD,32,,,
2022,4,20,4/20/22,2,38,REF,REF,REF,REF,NORTH,2,ANDRO,1,,,
